100 	 102 	 6.2418109767e-01 	 3.4682149918e-02
200 	 205 	 5.9228141542e-01 	 1.4644114225e-02
300 	 307 	 5.8566849146e-01 	 1.3228344246e-02
400 	 408 	 5.8360208017e-01 	 8.2265752379e-03
500 	 512 	 5.8283990976e-01 	 3.6387032366e-03
600 	 616 	 5.8257842916e-01 	 1.4751508223e-03
700 	 718 	 5.8250203584e-01 	 1.1069954091e-03
800 	 820 	 5.8248206833e-01 	 3.3634174961e-04
900 	 923 	 5.8247165576e-01 	 3.6131164593e-04
1000 	 1025 	 5.8246210278e-01 	 6.7455788228e-04
1100 	 1126 	 5.8245187895e-01 	 4.6547937121e-04
1200 	 1228 	 5.8244235571e-01 	 3.2523304809e-04
1300 	 1329 	 5.8243637587e-01 	 2.6213731763e-04
1400 	 1431 	 5.8243065284e-01 	 4.9772055303e-04
1500 	 1533 	 5.8242609535e-01 	 2.7510838226e-04
1600 	 1634 	 5.8242302647e-01 	 3.4849101365e-04
1700 	 1736 	 5.8241979028e-01 	 2.1146580796e-04
1800 	 1838 	 5.8241615191e-01 	 2.9289793554e-04
1900 	 1944 	 5.8241359102e-01 	 2.6810448084e-04
2000 	 2047 	 5.8241127971e-01 	 1.7650217839e-04
2100 	 2149 	 5.8240892024e-01 	 1.7657069576e-04
2200 	 2249 	 5.8240699028e-01 	 2.0532330433e-04
2300 	 2350 	 5.8240560479e-01 	 1.2051054995e-04
2400 	 2453 	 5.8240402240e-01 	 2.1809794949e-04
2500 	 2556 	 5.8240296831e-01 	 1.5110259628e-04
2600 	 2659 	 5.8240204022e-01 	 8.5370358405e-05
2700 	 2761 	 5.8240094218e-01 	 1.7911898173e-04
2800 	 2861 	 5.8239990857e-01 	 2.3951052870e-04
2900 	 2964 	 5.8239879357e-01 	 2.3108710420e-04
3000 	 3066 	 5.8239766533e-01 	 2.1937240415e-04
3100 	 3170 	 5.8239690199e-01 	 1.0550367101e-04
3200 	 3274 	 5.8239633153e-01 	 1.0355812986e-04
3300 	 3378 	 5.8239573688e-01 	 7.1196135434e-05
3400 	 3481 	 5.8239497934e-01 	 9.0655992570e-05
3500 	 3582 	 5.8239448787e-01 	 1.0828037783e-04
3600 	 3683 	 5.8239412877e-01 	 6.6705463599e-05
3700 	 3786 	 5.8239386215e-01 	 6.3646620241e-05
3800 	 3888 	 5.8239363399e-01 	 5.7071795123e-05
3900 	 3992 	 5.8239341703e-01 	 3.8506666383e-05
4000 	 4094 	 5.8239318701e-01 	 5.1577302979e-05
4100 	 4197 	 5.8239299252e-01 	 4.8312212319e-05
4200 	 4299 	 5.8239279580e-01 	 3.8299297612e-05
4300 	 4401 	 5.8239251217e-01 	 6.9591525506e-05
4400 	 4503 	 5.8239218009e-01 	 4.8123574693e-05
4500 	 4606 	 5.8239190187e-01 	 7.6035454854e-05
4600 	 4708 	 5.8239169149e-01 	 1.4870760925e-04
4700 	 4810 	 5.8239150377e-01 	 7.6737097949e-05
4800 	 4910 	 5.8239135669e-01 	 4.8072133734e-05
4900 	 5012 	 5.8239124549e-01 	 3.4275377309e-05
5000 	 5113 	 5.8239112091e-01 	 3.7198217306e-05
5100 	 5216 	 5.8239101479e-01 	 8.4015879082e-05
5200 	 5318 	 5.8239093748e-01 	 2.8715777619e-05
5300 	 5419 	 5.8239089316e-01 	 2.9872531916e-05
5400 	 5523 	 5.8239085284e-01 	 1.8560271519e-05
5500 	 5626 	 5.8239081284e-01 	 2.4769446113e-05
5600 	 5728 	 5.8239077634e-01 	 1.9788730962e-05
5700 	 5831 	 5.8239074073e-01 	 1.6034636432e-05
5800 	 5932 	 5.8239071173e-01 	 1.4350851691e-05
5900 	 6034 	 5.8239068874e-01 	 4.0104276951e-05
6000 	 6137 	 5.8239066845e-01 	 2.0560474251e-05
6100 	 6240 	 5.8239065246e-01 	 1.4176533900e-05
6200 	 6342 	 5.8239063460e-01 	 1.4431033113e-05
6300 	 6444 	 5.8239062000e-01 	 1.8744797987e-05
6400 	 6546 	 5.8239060848e-01 	 1.3442430821e-05
6500 	 6647 	 5.8239059891e-01 	 1.6389931701e-05
6600 	 6750 	 5.8239058829e-01 	 1.2685443194e-05
6700 	 6852 	 5.8239057865e-01 	 1.6170313598e-05
6800 	 6953 	 5.8239056925e-01 	 1.1570016288e-05
6900 	 7057 	 5.8239055967e-01 	 8.9403875651e-06
7000 	 7159 	 5.8239055075e-01 	 9.8752930137e-06
7100 	 7261 	 5.8239054230e-01 	 9.9054520969e-06
7200 	 7363 	 5.8239053525e-01 	 1.6571452986e-05
7300 	 7463 	 5.8239052833e-01 	 9.3619437663e-06
7400 	 7566 	 5.8239052372e-01 	 6.9565555140e-06
7500 	 7668 	 5.8239052015e-01 	 6.1960434881e-06
7600 	 7769 	 5.8239051614e-01 	 6.1997803034e-06
7700 	 7872 	 5.8239051242e-01 	 5.8699450121e-06
7800 	 7973 	 5.8239050917e-01 	 8.3734566672e-06
7900 	 8074 	 5.8239050603e-01 	 7.1532475294e-06
8000 	 8175 	 5.8239050252e-01 	 7.0548777998e-06
8100 	 8276 	 5.8239049843e-01 	 6.3314566014e-06
8200 	 8379 	 5.8239049426e-01 	 5.9450512490e-06
8300 	 8482 	 5.8239048864e-01 	 8.6937559555e-06
8400 	 8584 	 5.8239048412e-01 	 1.4254368178e-05
8500 	 8687 	 5.8239047909e-01 	 5.7409355888e-06
8600 	 8789 	 5.8239047490e-01 	 7.6563014260e-06
8700 	 8890 	 5.8239047131e-01 	 8.7643200212e-06
8800 	 8992 	 5.8239046786e-01 	 7.9335385742e-06
8900 	 9095 	 5.8239046436e-01 	 8.0209320257e-06
9000 	 9197 	 5.8239045981e-01 	 6.0129458441e-06
9100 	 9301 	 5.8239045685e-01 	 7.1993271431e-06
9200 	 9404 	 5.8239045458e-01 	 4.3029602528e-06
9300 	 9507 	 5.8239045232e-01 	 5.4568054195e-06
9400 	 9609 	 5.8239044994e-01 	 4.3211082458e-06
9500 	 9711 	 5.8239044744e-01 	 6.1035585494e-06
9600 	 9816 	 5.8239044497e-01 	 4.1689427776e-06
9700 	 9918 	 5.8239044279e-01 	 5.7701268230e-06
9800 	 10022 	 5.8239044071e-01 	 4.2367129188e-06
9900 	 10125 	 5.8239043890e-01 	 5.0402378034e-06
10000 	 10226 	 5.8239043736e-01 	 8.8271810203e-06
10100 	 10330 	 5.8239043625e-01 	 5.0171938805e-06
10200 	 10433 	 5.8239043492e-01 	 3.8340648787e-06
10300 	 10534 	 5.8239043331e-01 	 3.6854559813e-06
10400 	 10636 	 5.8239043095e-01 	 7.0594913003e-06
10500 	 10736 	 5.8239042844e-01 	 1.0549156313e-05
10600 	 10839 	 5.8239042591e-01 	 4.5579657578e-06
10700 	 10943 	 5.8239042360e-01 	 4.2793140262e-06
10800 	 11045 	 5.8239042157e-01 	 7.0891025903e-06
10900 	 11147 	 5.8239041842e-01 	 5.3124756714e-06
11000 	 11250 	 5.8239041570e-01 	 6.1682369349e-06
11100 	 11353 	 5.8239041224e-01 	 8.6883464000e-06
11200 	 11455 	 5.8239040960e-01 	 5.1924491092e-06
11300 	 11555 	 5.8239040588e-01 	 2.1077662913e-05
11400 	 11656 	 5.8239040061e-01 	 1.9473872518e-05
11500 	 11756 	 5.8239039551e-01 	 2.0717350703e-05
11600 	 11860 	 5.8239039158e-01 	 1.1102398965e-05
11700 	 11961 	 5.8239038683e-01 	 7.6208308070e-06
11800 	 12063 	 5.8239038228e-01 	 1.6542885039e-05
11900 	 12166 	 5.8239037958e-01 	 4.5813894423e-06
12000 	 12267 	 5.8239037786e-01 	 3.9364581482e-06
12100 	 12372 	 5.8239037669e-01 	 3.7516346130e-06
12200 	 12475 	 5.8239037533e-01 	 8.6265025965e-06
12300 	 12577 	 5.8239037384e-01 	 7.4963610938e-06
12400 	 12679 	 5.8239037224e-01 	 4.2475492395e-06
12500 	 12784 	 5.8239037022e-01 	 4.3745494235e-06
